RECORDING_SESSION_LABEL,TRIAL_INDEX,CURRENT_FIX_END,CURRENT_FIX_INDEX,CURRENT_FIX_INTEREST_AREA_LABEL,CURRENT_FIX_NEAREST_INTEREST_AREA_DISTANCE,CURRENT_FIX_START,TRIAL_FIXATION_TOTAL,Trial_Index_,condition,spoken_language,CURRENT_FIX_INTEREST_AREA_FIX_COUNT,CURRENT_FIX_INTEREST_AREA_ID
aditi,47,4375,4,bilingual_interest_area,5.19,4157,9,47,Baseline,Hindi,5,2
aditi,47,4595,5,bilingual_interest_area,5.62,4395,9,47,Baseline,Hindi,5,2
aditi,47,4791,6,.,6.09,4621,9,47,Baseline,Hindi,.,.
aditi,47,4976,7,.,7.18,4823,9,47,Baseline,Hindi,.,.
aditi,47,5292,8,.,8.51,5021,9,47,Baseline,Hindi,.,.
aditi,47,5549,9,.,6.44,5313,9,47,Baseline,Hindi,.,.
aditi,48,2892,1,monolingual_interest_area,3.24,2438,8,48,Baseline,Hindi,5,1
aditi,48,3436,2,.,7.57,2956,8,48,Baseline,Hindi,.,.
aditi,48,4069,3,.,8.79,3722,8,48,Baseline,Hindi,.,.
aditi,48,4637,4,.,9.21,4365,8,48,Baseline,Hindi,.,.
aditi,48,4911,5,monolingual_interest_area,4.98,4785,8,48,Baseline,Hindi,5,1
aditi,48,4977,6,monolingual_interest_area,4.9,4974,8,48,Baseline,Hindi,5,1
aditi,48,5433,7,monolingual_interest_area,3.83,5091,8,48,Baseline,Hindi,5,1
aditi,48,5508,8,monolingual_interest_area,3.85,5444,8,48,Baseline,Hindi,5,1
aditi,49,2711,1,bilingual_interest_area,1.17,2661,11,49,Conditioned,English,7,2
aditi,49,2936,2,bilingual_interest_area,3.53,2847,11,49,Conditioned,English,7,2
aditi,49,3449,3,bilingual_interest_area,2.94,3020,11,49,Conditioned,English,7,2
aditi,49,3623,4,.,7.09,3514,11,49,Conditioned,English,.,.
aditi,49,3666,5,.,7.26,3636,11,49,Conditioned,English,.,.
aditi,49,4361,6,.,7.3,4263,11,49,Conditioned,English,.,.
aditi,49,4437,7,.,7.53,4384,11,49,Conditioned,English,.,.
aditi,49,4862,8,bilingual_interest_area,4.94,4799,11,49,Conditioned,English,7,2
aditi,49,4900,9,bilingual_interest_area,4.99,4868,11,49,Conditioned,English,7,2
aditi,49,5149,10,bilingual_interest_area,2.24,4992,11,49,Conditioned,English,7,2
aditi,49,5550,11,bilingual_interest_area,5.91,5464,11,49,Conditioned,English,7,2
aditi,50,2960,1,monolingual_interest_area,4.89,2474,9,50,Baseline,Hindi,1,1
aditi,50,3501,2,.,8.57,3001,9,50,Baseline,Hindi,.,.
aditi,50,3842,3,.,7.91,3557,9,50,Baseline,Hindi,.,.
aditi,50,4125,4,.,7.28,3873,9,50,Baseline,Hindi,.,.
aditi,50,4407,5,.,5.82,4169,9,50,Baseline,Hindi,.,.
aditi,50,4852,6,.,6.76,4442,9,50,Baseline,Hindi,.,.
aditi,50,5107,7,.,5.58,4888,9,50,Baseline,Hindi,.,.
aditi,50,5355,8,.,7.18,5139,9,50,Baseline,Hindi,.,.
aditi,50,5555,9,.,6.42,5386,9,50,Baseline,Hindi,.,.
aditi,51,2960,1,bilingual_interest_area,5.14,2436,7,51,Conditioned,Hindi,1,2
aditi,51,3734,2,monolingual_interest_area,4.73,3048,7,51,Conditioned,Hindi,1,1
aditi,51,3963,3,.,7.18,3761,7,51,Conditioned,Hindi,.,.
aditi,51,4247,4,.,8.09,4000,7,51,Conditioned,Hindi,.,.
aditi,51,4867,5,.,7.82,4267,7,51,Conditioned,Hindi,.,.
aditi,51,5190,6,.,7.89,4899,7,51,Conditioned,Hindi,.,.
aditi,51,5548,7,.,7.68,5223,7,51,Conditioned,Hindi,.,.
aditi,52,2781,1,monolingual_interest_area,5.04,2437,5,52,Conditioned,Hindi,1,1
aditi,52,4452,2,.,7.34,2842,5,52,Conditioned,Hindi,.,.
aditi,52,4772,3,.,6.92,4482,5,52,Conditioned,Hindi,.,.
aditi,52,5488,4,.,6.77,4790,5,52,Conditioned,Hindi,.,.
aditi,52,5549,5,.,6.21,5494,5,52,Conditioned,Hindi,.,.
aditi,53,2940,1,monolingual_interest_area,4.04,2437,6,53,Conditioned,Hindi,1,1
aditi,53,3807,2,.,6.89,3000,6,53,Conditioned,Hindi,.,.
aditi,53,4608,3,.,8.11,4024,6,53,Conditioned,Hindi,.,.
aditi,53,4928,4,.,8.07,4639,6,53,Conditioned,Hindi,.,.
aditi,53,5315,5,.,7.45,4955,6,53,Conditioned,Hindi,.,.
aditi,53,5550,6,.,8.35,5339,6,53,Conditioned,Hindi,.,.
aditi,54,2976,1,.,6.92,2437,8,54,Conditioned,Hindi,.,.
aditi,54,3761,2,.,13.27,3060,8,54,Conditioned,Hindi,.,.
aditi,54,4132,3,.,7.74,3858,8,54,Conditioned,Hindi,.,.
aditi,54,4396,4,monolingual_interest_area,4.54,4193,8,54,Conditioned,Hindi,2,1
aditi,54,4667,5,monolingual_interest_area,4.61,4415,8,54,Conditioned,Hindi,2,1
aditi,54,4900,6,.,5.72,4708,8,54,Conditioned,Hindi,.,.
aditi,54,5293,7,.,7.46,4933,8,54,Conditioned,Hindi,.,.
aditi,54,5549,8,.,7.61,5326,8,54,Conditioned,Hindi,.,.
aditi,55,2898,1,bilingual_interest_area,2.81,2437,9,55,Baseline,Hindi,1,2
aditi,55,3398,2,monolingual_interest_area,1.78,3010,9,55,Baseline,Hindi,1,1
aditi,55,3820,3,.,14.82,3485,9,55,Baseline,Hindi,.,.
aditi,55,4031,4,.,13.85,3851,9,55,Baseline,Hindi,.,.
aditi,55,4331,5,.,7.75,4131,9,55,Baseline,Hindi,.,.
aditi,55,4603,6,.,13.8,4453,9,55,Baseline,Hindi,.,.
aditi,55,5366,7,.,14.48,4635,9,55,Baseline,Hindi,.,.
aditi,55,5431,8,.,15,5390,9,55,Baseline,Hindi,.,.
aditi,55,5549,9,.,8.08,5512,9,55,Baseline,Hindi,.,.
aditi,56,2493,1,bilingual_interest_area,2.68,2437,4,56,Baseline,Hindi,2,2
aditi,56,3295,2,bilingual_interest_area,4.85,2533,4,56,Baseline,Hindi,2,2
aditi,56,5104,3,.,7.57,3356,4,56,Baseline,Hindi,.,.
aditi,56,5549,4,.,6.12,5147,4,56,Baseline,Hindi,.,.
aditi,57,2972,1,.,7.24,2438,6,57,Conditioned,Hindi,.,.
aditi,57,3219,2,.,6.24,3012,6,57,Conditioned,Hindi,.,.
aditi,57,3641,3,.,6.47,3236,6,57,Conditioned,Hindi,.,.
aditi,57,4809,4,.,7.56,3684,6,57,Conditioned,Hindi,.,.
aditi,57,5352,5,bilingual_interest_area,5.57,4838,6,57,Conditioned,Hindi,2,2
aditi,57,5550,6,bilingual_interest_area,3.69,5376,6,57,Conditioned,Hindi,2,2
aditi,58,2548,1,bilingual_interest_area,4.34,2438,9,58,Baseline,Hindi,2,2
aditi,58,3071,2,bilingual_interest_area,1.35,2593,9,58,Baseline,Hindi,2,2
aditi,58,3436,3,.,7.66,3153,9,58,Baseline,Hindi,.,.
aditi,58,3889,4,.,7.72,3480,9,58,Baseline,Hindi,.,.
aditi,58,4315,5,.,6.57,3923,9,58,Baseline,Hindi,.,.
aditi,58,4774,6,.,7.27,4353,9,58,Baseline,Hindi,.,.
aditi,58,5104,7,.,7.52,4806,9,58,Baseline,Hindi,.,.
aditi,58,5500,8,.,7.63,5137,9,58,Baseline,Hindi,.,.
aditi,58,5549,9,.,7.33,5530,9,58,Baseline,Hindi,.,.
aditi,59,2933,1,.,6.99,2438,6,59,Conditioned,Hindi,.,.
aditi,59,3451,2,.,5.76,2963,6,59,Conditioned,Hindi,.,.
aditi,59,3977,3,bilingual_interest_area,4.19,3486,6,59,Conditioned,Hindi,2,2
aditi,59,4550,4,bilingual_interest_area,5.5,4011,6,59,Conditioned,Hindi,2,2
aditi,59,4815,5,.,7.32,4584,6,59,Conditioned,Hindi,.,.
aditi,59,5550,6,.,7.49,4844,6,59,Conditioned,Hindi,.,.
aditi,60,2562,1,monolingual_interest_area,3.84,2437,8,60,Baseline,Hindi,1,1
aditi,60,2930,2,bilingual_interest_area,2.09,2624,8,60,Baseline,Hindi,1,2
aditi,60,3562,3,.,7.39,2993,8,60,Baseline,Hindi,.,.
aditi,60,3854,4,.,7.1,3597,8,60,Baseline,Hindi,.,.
aditi,60,4208,5,.,7.89,3885,8,60,Baseline,Hindi,.,.
aditi,60,4717,6,.,7.9,4238,8,60,Baseline,Hindi,.,.
aditi,60,5409,7,.,7.31,4743,8,60,Baseline,Hindi,.,.
aditi,60,5548,8,.,7.32,5447,8,60,Baseline,Hindi,.,.
aditi,61,2951,1,.,7.86,2437,5,61,Conditioned,Hindi,.,.
aditi,61,4160,2,.,8.13,2982,5,61,Conditioned,Hindi,.,.
aditi,61,4419,3,.,6.88,4191,5,61,Conditioned,Hindi,.,.
aditi,61,4761,4,.,7.42,4449,5,61,Conditioned,Hindi,.,.
aditi,61,5549,5,.,7.53,4786,5,61,Conditioned,Hindi,.,.
aditi,62,2897,1,monolingual_interest_area,5.85,2501,6,62,Conditioned,Hindi,1,1
aditi,62,3273,2,.,7.69,2987,6,62,Conditioned,Hindi,.,.
aditi,62,4068,3,.,7.11,3332,6,62,Conditioned,Hindi,.,.
aditi,62,4454,4,.,8.17,4101,6,62,Conditioned,Hindi,.,.
aditi,62,5304,5,.,6.97,4485,6,62,Conditioned,Hindi,.,.
aditi,62,5549,6,.,6.39,5332,6,62,Conditioned,Hindi,.,.
aditi,63,2937,1,monolingual_interest_area,1.69,2483,8,63,Conditioned,Hindi,8,1
aditi,63,3377,2,monolingual_interest_area,5.27,3232,8,63,Conditioned,Hindi,8,1
aditi,63,3641,3,monolingual_interest_area,3.73,3409,8,63,Conditioned,Hindi,8,1
aditi,63,3823,4,monolingual_interest_area,1.88,3666,8,63,Conditioned,Hindi,8,1
aditi,63,3929,5,monolingual_interest_area,2.85,3850,8,63,Conditioned,Hindi,8,1
aditi,63,4129,6,monolingual_interest_area,4.82,4060,8,63,Conditioned,Hindi,8,1
aditi,63,4619,7,monolingual_interest_area,4,4184,8,63,Conditioned,Hindi,8,1
aditi,63,5533,8,monolingual_interest_area,4.75,4653,8,63,Conditioned,Hindi,8,1
aditi,64,3566,1,.,6.82,2437,7,64,Conditioned,Hindi,.,.
aditi,64,3859,2,.,6.36,3601,7,64,Conditioned,Hindi,.,.
aditi,64,4392,3,.,6.44,3883,7,64,Conditioned,Hindi,.,.
aditi,64,5006,4,.,8.29,4425,7,64,Conditioned,Hindi,.,.
aditi,64,5256,5,monolingual_interest_area,5.4,5079,7,64,Conditioned,Hindi,3,1
aditi,64,5454,6,monolingual_interest_area,4.78,5288,7,64,Conditioned,Hindi,3,1
aditi,64,5549,7,monolingual_interest_area,1.49,5489,7,64,Conditioned,Hindi,3,1
aditi,65,3014,1,monolingual_interest_area,2.36,2478,5,65,Baseline,Hindi,1,1
aditi,65,4103,2,bilingual_interest_area,4.42,3103,5,65,Baseline,Hindi,1,2
aditi,65,4353,3,.,7.5,4145,5,65,Baseline,Hindi,.,.
aditi,65,5270,4,.,7.97,4381,5,65,Baseline,Hindi,.,.
aditi,65,5549,5,.,7.89,5314,5,65,Baseline,Hindi,.,.
aditi,66,2895,1,monolingual_interest_area,4.43,2437,7,66,Conditioned,Hindi,1,1
aditi,66,3417,2,bilingual_interest_area,6.04,3166,7,66,Conditioned,Hindi,1,2
aditi,66,3543,3,.,14.04,3480,7,66,Conditioned,Hindi,.,.
aditi,66,3727,4,.,16.03,3663,7,66,Conditioned,Hindi,.,.
aditi,66,3902,5,.,15.69,3875,7,66,Conditioned,Hindi,.,.
aditi,66,5045,6,.,16.24,3990,7,66,Conditioned,Hindi,.,.
aditi,66,5537,7,.,16.01,5105,7,66,Conditioned,Hindi,.,.
aditi,67,2506,1,monolingual_interest_area,4.56,2436,9,67,Conditioned,Hindi,2,1
aditi,67,2886,2,monolingual_interest_area,4.21,2555,9,67,Conditioned,Hindi,2,1
aditi,67,3237,3,.,14.34,3166,9,67,Conditioned,Hindi,.,.
aditi,67,3426,4,.,14.69,3277,9,67,Conditioned,Hindi,.,.
aditi,67,3914,5,.,7.14,3502,9,67,Conditioned,Hindi,.,.
aditi,67,4286,6,bilingual_interest_area,4.7,3956,9,67,Conditioned,Hindi,4,2
aditi,67,4494,7,bilingual_interest_area,3.01,4315,9,67,Conditioned,Hindi,4,2
aditi,67,5050,8,bilingual_interest_area,1.65,4519,9,67,Conditioned,Hindi,4,2
aditi,67,5549,9,bilingual_interest_area,4.49,5093,9,67,Conditioned,Hindi,4,2
aditi,68,2504,1,monolingual_interest_area,4.92,2437,10,68,Baseline,Hindi,1,1
aditi,68,2760,2,bilingual_interest_area,4.4,2583,10,68,Baseline,Hindi,2,2
aditi,68,2919,3,bilingual_interest_area,3.2,2806,10,68,Baseline,Hindi,2,2
aditi,68,3318,4,.,16.55,3008,10,68,Baseline,Hindi,.,.
aditi,68,3657,5,.,14.54,3497,10,68,Baseline,Hindi,.,.
aditi,68,3874,6,.,16.1,3788,10,68,Baseline,Hindi,.,.
aditi,68,4292,7,.,8.23,4083,10,68,Baseline,Hindi,.,.
aditi,68,4567,8,.,6.32,4325,10,68,Baseline,Hindi,.,.
aditi,68,5224,9,.,6.56,4594,10,68,Baseline,Hindi,.,.
aditi,68,5549,10,.,7.87,5260,10,68,Baseline,Hindi,.,.
aditi,69,2861,1,bilingual_interest_area,4.55,2439,10,69,Baseline,Hindi,1,2
aditi,69,3074,2,.,17.31,3016,10,69,Baseline,Hindi,.,.
aditi,69,3167,3,.,17.21,3084,10,69,Baseline,Hindi,.,.
aditi,69,3360,4,.,15.84,3296,10,69,Baseline,Hindi,.,.
aditi,69,3442,5,.,15.55,3389,10,69,Baseline,Hindi,.,.
aditi,69,3684,6,.,9.71,3510,10,69,Baseline,Hindi,.,.
aditi,69,4189,7,.,8.47,3956,10,69,Baseline,Hindi,.,.
aditi,69,4424,8,.,6.08,4230,10,69,Baseline,Hindi,.,.
aditi,69,5325,9,.,7.33,4468,10,69,Baseline,Hindi,.,.
aditi,69,5550,10,.,6.63,5346,10,69,Baseline,Hindi,.,.
aditi,70,2509,1,bilingual_interest_area,5.95,2449,12,70,Conditioned,English,2,2
aditi,70,2952,2,bilingual_interest_area,4.72,2545,12,70,Conditioned,English,2,2
aditi,70,3164,3,.,15.64,3020,12,70,Conditioned,English,.,.
aditi,70,3284,4,.,16.65,3224,12,70,Conditioned,English,.,.
aditi,70,3345,5,.,16.25,3302,12,70,Conditioned,English,.,.
aditi,70,3556,6,.,14.47,3416,12,70,Conditioned,English,.,.
aditi,70,4015,7,.,7.93,3768,12,70,Conditioned,English,.,.
aditi,70,4235,8,monolingual_interest_area,4.71,4077,12,70,Conditioned,English,3,1
aditi,70,4825,9,monolingual_interest_area,2.13,4280,12,70,Conditioned,English,3,1
aditi,70,5037,10,monolingual_interest_area,3.61,4856,12,70,Conditioned,English,3,1
aditi,70,5243,11,.,6.13,5073,12,70,Conditioned,English,.,.
aditi,70,5549,12,.,6.57,5277,12,70,Conditioned,English,.,.
aditi,71,2877,1,monolingual_interest_area,4.5,2437,6,71,Conditioned,English,3,1
aditi,71,3087,2,monolingual_interest_area,2.43,2928,6,71,Conditioned,English,3,1
aditi,71,3299,3,monolingual_interest_area,3.7,3148,6,71,Conditioned,English,3,1
aditi,71,3869,4,.,7.64,3354,6,71,Conditioned,English,.,.
aditi,71,4377,5,.,7.03,3894,6,71,Conditioned,English,.,.
aditi,71,5548,6,.,6.43,4564,6,71,Conditioned,English,.,.
aditi,72,5415,1,.,6.62,2771,2,72,Conditioned,English,.,.
aditi,72,5549,2,.,8.75,5456,2,72,Conditioned,English,.,.
aditi,73,2448,1,monolingual_interest_area,4.96,2437,4,73,Conditioned,English,1,1
aditi,73,2880,2,bilingual_interest_area,3.71,2522,4,73,Conditioned,English,1,2
aditi,73,4900,3,.,6.33,3194,4,73,Conditioned,English,.,.
aditi,73,5549,4,.,7.71,4953,4,73,Conditioned,English,.,.
aditi,74,2618,1,monolingual_interest_area,5.23,2437,11,74,Baseline,English,2,1
aditi,74,3142,2,bilingual_interest_area,5.15,2684,11,74,Baseline,English,2,2
aditi,74,3417,3,.,7.39,3191,11,74,Baseline,English,.,.
aditi,74,3752,4,.,6.71,3456,11,74,Baseline,English,.,.
aditi,74,3988,5,.,8.45,3795,11,74,Baseline,English,.,.
aditi,74,4296,6,.,6.37,4032,11,74,Baseline,English,.,.
aditi,74,4566,7,.,7.01,4339,11,74,Baseline,English,.,.
aditi,74,4818,8,monolingual_interest_area,5.69,4596,11,74,Baseline,English,2,1
aditi,74,5116,9,.,8.28,4851,11,74,Baseline,English,.,.
aditi,74,5481,10,.,7.78,5129,11,74,Baseline,English,.,.
aditi,74,5549,11,bilingual_interest_area,4.74,5517,11,74,Baseline,English,2,2
aditi,75,2941,1,bilingual_interest_area,4.21,2437,8,75,Baseline,English,1,2
aditi,75,3174,2,.,6.49,2985,8,75,Baseline,English,.,.
aditi,75,3362,3,.,6.05,3186,8,75,Baseline,English,.,.
aditi,75,4039,4,.,8.06,3385,8,75,Baseline,English,.,.
aditi,75,4292,5,.,7.96,4075,8,75,Baseline,English,.,.
aditi,75,4576,6,.,6.1,4341,8,75,Baseline,English,.,.
aditi,75,5238,7,.,7.27,4598,8,75,Baseline,English,.,.
aditi,75,5549,8,.,7.13,5269,8,75,Baseline,English,.,.
aditi,76,2981,1,bilingual_interest_area,3.99,2437,5,76,Baseline,English,2,2
aditi,76,3283,2,.,7.09,3026,5,76,Baseline,English,.,.
aditi,76,4084,3,.,7.15,3560,5,76,Baseline,English,.,.
aditi,76,4775,4,bilingual_interest_area,5.07,4118,5,76,Baseline,English,2,2
aditi,76,5549,5,.,7.46,5258,5,76,Baseline,English,.,.
aditi,77,2974,1,bilingual_interest_area,4.85,2437,11,77,Conditioned,English,4,2
aditi,77,3239,2,bilingual_interest_area,1.24,3025,11,77,Conditioned,English,4,2
aditi,77,3639,3,bilingual_interest_area,3.36,3300,11,77,Conditioned,English,4,2
aditi,77,4133,4,bilingual_interest_area,5.31,3682,11,77,Conditioned,English,4,2
aditi,77,4388,5,.,7.3,4211,11,77,Conditioned,English,.,.
aditi,77,4626,6,.,13.27,4472,11,77,Conditioned,English,.,.
aditi,77,4988,7,.,15.55,4652,11,77,Conditioned,English,.,.
aditi,77,5213,8,.,8.53,5076,11,77,Conditioned,English,.,.
aditi,77,5365,9,.,17.73,5311,11,77,Conditioned,English,.,.
aditi,77,5446,10,.,17.97,5405,11,77,Conditioned,English,.,.
aditi,77,5550,11,.,15.23,5517,11,77,Conditioned,English,.,.
aditi,78,2503,1,bilingual_interest_area,4.25,2436,5,78,Conditioned,English,1,2
aditi,78,2760,2,monolingual_interest_area,4.93,2570,5,78,Conditioned,English,2,1
aditi,78,3426,3,monolingual_interest_area,4.29,2801,5,78,Conditioned,English,2,1
aditi,78,4324,4,.,7.96,3469,5,78,Conditioned,English,.,.
aditi,78,5549,5,.,5.53,4370,5,78,Conditioned,English,.,.
aditi,79,2918,1,monolingual_interest_area,4.63,2437,7,79,Baseline,English,2,1
aditi,79,3443,2,.,7.05,2980,7,79,Baseline,English,.,.
aditi,79,3790,3,.,6.35,3481,7,79,Baseline,English,.,.
aditi,79,4119,4,.,7.81,3826,7,79,Baseline,English,.,.
aditi,79,4520,5,.,7.98,4153,7,79,Baseline,English,.,.
aditi,79,5056,6,monolingual_interest_area,4.96,4546,7,79,Baseline,English,2,1
aditi,79,5548,7,.,6.54,5087,7,79,Baseline,English,.,.
aditi,80,2522,1,.,7.02,2438,7,80,Baseline,English,.,.
aditi,80,3169,2,monolingual_interest_area,4.1,2584,7,80,Baseline,English,1,1
aditi,80,4537,3,.,6.45,3967,7,80,Baseline,English,.,.
aditi,80,4884,4,.,7.68,4574,7,80,Baseline,English,.,.
aditi,80,5176,5,.,6.97,4919,7,80,Baseline,English,.,.
aditi,80,5507,6,.,7.9,5211,7,80,Baseline,English,.,.
aditi,80,5550,7,.,6.2,5550,7,80,Baseline,English,.,.
aditi,81,2441,1,monolingual_interest_area,3.86,2437,9,81,Baseline,English,4,1
aditi,81,2930,2,monolingual_interest_area,4.62,2514,9,81,Baseline,English,4,1
aditi,81,3264,3,monolingual_interest_area,5.09,2983,9,81,Baseline,English,4,1
aditi,81,3514,4,.,14.07,3355,9,81,Baseline,English,.,.
aditi,81,3765,5,.,15,3535,9,81,Baseline,English,.,.
aditi,81,4141,6,.,9.36,3854,9,81,Baseline,English,.,.
aditi,81,4676,7,monolingual_interest_area,6.57,4177,9,81,Baseline,English,4,1
aditi,81,5410,8,.,8.07,4708,9,81,Baseline,English,.,.
aditi,81,5548,9,.,8.16,5425,9,81,Baseline,English,.,.
aditi,82,2876,1,bilingual_interest_area,4.42,2437,9,82,Conditioned,English,1,2
aditi,82,3702,2,.,8.53,2942,9,82,Conditioned,English,.,.
aditi,82,4047,3,.,7.89,3739,9,82,Conditioned,English,.,.
aditi,82,4334,4,.,7.72,4064,9,82,Conditioned,English,.,.
aditi,82,4594,5,.,6.86,4369,9,82,Conditioned,English,.,.
aditi,82,5026,6,.,7.31,4614,9,82,Conditioned,English,.,.
aditi,82,5235,7,.,7.46,5067,9,82,Conditioned,English,.,.
aditi,82,5482,8,monolingual_interest_area,3.63,5260,9,82,Conditioned,English,2,1
aditi,82,5549,9,monolingual_interest_area,4.3,5533,9,82,Conditioned,English,2,1
aditi,83,2481,1,.,8.12,2437,10,83,Conditioned,English,.,.
aditi,83,3260,2,monolingual_interest_area,4.16,2529,10,83,Conditioned,English,1,1
aditi,83,3765,3,.,6.19,3294,10,83,Conditioned,English,.,.
aditi,83,3970,4,.,6.95,3801,10,83,Conditioned,English,.,.
aditi,83,4189,5,.,11.1,4022,10,83,Conditioned,English,.,.
aditi,83,4392,6,.,13.88,4235,10,83,Conditioned,English,.,.
aditi,83,4513,7,.,16.55,4488,10,83,Conditioned,English,.,.
aditi,83,4609,8,.,16.45,4585,10,83,Conditioned,English,.,.
aditi,83,5100,9,.,7.87,4961,10,83,Conditioned,English,.,.
aditi,83,5550,10,.,7.59,5120,10,83,Conditioned,English,.,.
aditi,84,2616,1,.,7.83,2436,11,84,Baseline,English,.,.
aditi,84,2882,2,.,7.75,2654,11,84,Baseline,English,.,.
aditi,84,3144,3,.,8.86,2906,11,84,Baseline,English,.,.
aditi,84,3756,4,.,8.01,3179,11,84,Baseline,English,.,.
aditi,84,4041,5,.,8.16,3780,11,84,Baseline,English,.,.
aditi,84,4094,6,.,8.17,4066,11,84,Baseline,English,.,.
aditi,84,4474,7,.,6.97,4200,11,84,Baseline,English,.,.
aditi,84,4649,8,.,7.77,4496,11,84,Baseline,English,.,.
aditi,84,5169,9,.,7.33,4856,11,84,Baseline,English,.,.
aditi,84,5380,10,.,7.65,5199,11,84,Baseline,English,.,.
aditi,84,5548,11,.,7.22,5408,11,84,Baseline,English,.,.
aditi,85,2934,1,.,7.93,2493,7,85,Conditioned,English,.,.
aditi,85,3110,2,.,11.4,3011,7,85,Conditioned,English,.,.
aditi,85,3569,3,.,13.39,3150,7,85,Conditioned,English,.,.
aditi,85,4343,4,.,15.7,3608,7,85,Conditioned,English,.,.
aditi,85,4966,5,.,6.61,4419,7,85,Conditioned,English,.,.
aditi,85,5371,6,bilingual_interest_area,4.94,5030,7,85,Conditioned,English,1,2
aditi,85,5549,7,.,7.24,5410,7,85,Conditioned,English,.,.
aditi,86,2832,1,monolingual_interest_area,5.34,2437,8,86,Baseline,English,1,1
aditi,86,3365,2,.,15.71,3094,8,86,Baseline,English,.,.
aditi,86,3672,3,.,7.35,3454,8,86,Baseline,English,.,.
aditi,86,3900,4,.,7.66,3703,8,86,Baseline,English,.,.
aditi,86,4124,5,.,6.3,3935,8,86,Baseline,English,.,.
aditi,86,4955,6,.,5.75,4138,8,86,Baseline,English,.,.
aditi,86,5201,7,.,7.21,4988,8,86,Baseline,English,.,.
aditi,86,5548,8,.,7.49,5236,8,86,Baseline,English,.,.
aditi,87,2941,1,monolingual_interest_area,4.12,2437,8,87,Conditioned,English,3,1
aditi,87,3309,2,.,10.73,3122,8,87,Conditioned,English,.,.
aditi,87,3580,3,.,15.49,3368,8,87,Conditioned,English,.,.
aditi,87,4070,4,.,15.53,3645,8,87,Conditioned,English,.,.
aditi,87,4147,5,.,15.67,4086,8,87,Conditioned,English,.,.
aditi,87,4382,6,.,15.58,4175,8,87,Conditioned,English,.,.
aditi,87,4560,7,monolingual_interest_area,6.43,4507,8,87,Conditioned,English,3,1
aditi,87,5549,8,monolingual_interest_area,5.89,4709,8,87,Conditioned,English,3,1
aditi,88,2880,1,monolingual_interest_area,1.91,2441,5,88,Conditioned,English,1,1
aditi,88,3329,2,.,13.65,2956,5,88,Conditioned,English,.,.
aditi,88,3893,3,.,7.03,3560,5,88,Conditioned,English,.,.
aditi,88,5378,4,.,5.82,3937,5,88,Conditioned,English,.,.
aditi,88,5549,5,.,8.39,5414,5,88,Conditioned,English,.,.
aditi,89,2525,1,bilingual_interest_area,1.09,2437,8,89,Conditioned,English,2,2
aditi,89,2911,2,bilingual_interest_area,4.59,2596,8,89,Conditioned,English,2,2
aditi,89,3117,3,.,8.4,3066,8,89,Conditioned,English,.,.
aditi,89,3265,4,.,11.11,3205,8,89,Conditioned,English,.,.
aditi,89,3683,5,.,8.72,3473,8,89,Conditioned,English,.,.
aditi,89,4161,6,.,7.28,3723,8,89,Conditioned,English,.,.
aditi,89,4839,7,.,7.15,4193,8,89,Conditioned,English,.,.
aditi,89,5549,8,.,7.96,4862,8,89,Conditioned,English,.,.
aditi,90,2841,1,bilingual_interest_area,1.2,2438,14,90,Baseline,English,1,2
aditi,90,3332,2,.,12.81,2950,14,90,Baseline,English,.,.
aditi,90,3432,3,.,13.77,3374,14,90,Baseline,English,.,.
aditi,90,3526,4,.,13.99,3494,14,90,Baseline,English,.,.
aditi,90,3858,5,.,15.2,3561,14,90,Baseline,English,.,.
aditi,90,3983,6,.,15.37,3887,14,90,Baseline,English,.,.
aditi,90,4260,7,.,18.51,4057,14,90,Baseline,English,.,.
aditi,90,4352,8,.,18.58,4312,14,90,Baseline,English,.,.
aditi,90,4632,9,.,17.16,4601,14,90,Baseline,English,.,.
aditi,90,4863,10,.,16.93,4682,14,90,Baseline,English,.,.
aditi,90,5282,11,.,7.56,5240,14,90,Baseline,English,.,.
aditi,90,5339,12,.,7.89,5292,14,90,Baseline,English,.,.
aditi,90,5385,13,.,7.96,5354,14,90,Baseline,English,.,.
aditi,90,5549,14,.,6.96,5479,14,90,Baseline,English,.,.
aditi,91,2501,1,bilingual_interest_area,3.34,2437,7,91,Baseline,English,1,2
aditi,91,2892,2,monolingual_interest_area,2.11,2581,7,91,Baseline,English,1,1
aditi,91,3160,3,.,6.33,2947,7,91,Baseline,English,.,.
aditi,91,3476,4,.,9.08,3409,7,91,Baseline,English,.,.
aditi,91,4120,5,.,9.14,3708,7,91,Baseline,English,.,.
aditi,91,4874,6,.,8.54,4152,7,91,Baseline,English,.,.
aditi,91,5549,7,.,8.38,4908,7,91,Baseline,English,.,.
aditi,92,2892,1,bilingual_interest_area,5.39,2438,6,92,Baseline,English,3,2
aditi,92,3321,2,.,6.03,2965,6,92,Baseline,English,.,.
aditi,92,3808,3,.,6.68,3361,6,92,Baseline,English,.,.
aditi,92,4442,4,bilingual_interest_area,1.42,3874,6,92,Baseline,English,3,2
aditi,92,5135,5,bilingual_interest_area,1.47,4482,6,92,Baseline,English,3,2
aditi,92,5551,6,.,39.17,5285,6,92,Baseline,English,.,.
aditi,93,2456,1,.,9.02,2437,7,93,Baseline,English,.,.
