RECORDING_SESSION_LABEL,CURRENT_FIX_NEAREST_INTEREST_AREA,CURRENT_FIX_DURATION,CURRENT_FIX_INTEREST_AREA_DWELL_TIME,CURRENT_FIX_INTEREST_AREA_FIX_COUNT,CURRENT_FIX_INTEREST_AREA_ID,CURRENT_FIX_INTEREST_AREA_LABEL,CURRENT_FIX_NEAREST_INTEREST_AREA_DISTANCE,CURRENT_FIX_NEAREST_INTEREST_AREA_LABEL,TRIAL_FIXATION_TOTAL,TRIAL_LABEL,bilingual_location,condition,expt_type,spoken_language,trial_type,CURRENT_FIX_NEAREST_INTEREST_AREA_DISTANCE
sikha,1,50,.,.,.,.,8.24,monolingual_interest_area,9,Trial: 99,1,Conditioned,Main,English,Expt,8.24
sikha,2,32,.,.,.,.,6.87,bilingual_interest_area,9,Trial: 99,1,Conditioned,Main,English,Expt,6.87
sikha,2,51,.,.,.,.,7.36,bilingual_interest_area,9,Trial: 99,1,Conditioned,Main,English,Expt,7.36
sikha,2,45,.,.,.,.,7.45,bilingual_interest_area,9,Trial: 99,1,Conditioned,Main,English,Expt,7.45
sikha,1,28,.,.,.,.,7.76,monolingual_interest_area,9,Trial: 99,1,Conditioned,Main,English,Expt,7.76
sikha,1,98,156,2,1,monolingual_interest_area,4.15,monolingual_interest_area,14,Trial: 100,1,Baseline,Main,English,Expt,4.15
sikha,1,231,.,.,.,.,8.49,monolingual_interest_area,14,Trial: 100,1,Baseline,Main,English,Expt,8.49
sikha,2,26,.,.,.,.,7.41,bilingual_interest_area,14,Trial: 100,1,Baseline,Main,English,Expt,7.41
sikha,2,92,.,.,.,.,7.37,bilingual_interest_area,14,Trial: 100,1,Baseline,Main,English,Expt,7.37
sikha,2,76,.,.,.,.,7.56,bilingual_interest_area,14,Trial: 100,1,Baseline,Main,English,Expt,7.56
sikha,2,127,127,1,2,bilingual_interest_area,5.7,bilingual_interest_area,14,Trial: 100,1,Baseline,Main,English,Expt,5.7
sikha,1,72,.,.,.,.,8.08,monolingual_interest_area,14,Trial: 100,1,Baseline,Main,English,Expt,8.08
sikha,2,65,.,.,.,.,7.46,bilingual_interest_area,14,Trial: 100,1,Baseline,Main,English,Expt,7.46
sikha,2,146,.,.,.,.,7.02,bilingual_interest_area,14,Trial: 100,1,Baseline,Main,English,Expt,7.02
sikha,2,360,.,.,.,.,7.11,bilingual_interest_area,14,Trial: 100,1,Baseline,Main,English,Expt,7.11
sikha,1,119,.,.,.,.,8.35,monolingual_interest_area,14,Trial: 100,1,Baseline,Main,English,Expt,8.35
sikha,1,58,156,2,1,monolingual_interest_area,4.28,monolingual_interest_area,14,Trial: 100,1,Baseline,Main,English,Expt,4.28
sikha,1,62,.,.,.,.,8.42,monolingual_interest_area,14,Trial: 100,1,Baseline,Main,English,Expt,8.42
sikha,2,56,.,.,.,.,6.6,bilingual_interest_area,14,Trial: 100,1,Baseline,Main,English,Expt,6.6
sikha,1,7,206,2,1,monolingual_interest_area,3.94,monolingual_interest_area,15,Trial: 101,2,Baseline,Main,English,Expt,3.94
sikha,1,49,.,.,.,.,7.94,monolingual_interest_area,15,Trial: 101,2,Baseline,Main,English,Expt,7.94
sikha,1,199,206,2,1,monolingual_interest_area,5.32,monolingual_interest_area,15,Trial: 101,2,Baseline,Main,English,Expt,5.32
sikha,1,55,.,.,.,.,7.85,monolingual_interest_area,15,Trial: 101,2,Baseline,Main,English,Expt,7.85
sikha,1,25,.,.,.,.,7.96,monolingual_interest_area,15,Trial: 101,2,Baseline,Main,English,Expt,7.96
sikha,1,22,.,.,.,.,8,monolingual_interest_area,15,Trial: 101,2,Baseline,Main,English,Expt,8
sikha,1,129,.,.,.,.,6.3,monolingual_interest_area,15,Trial: 101,2,Baseline,Main,English,Expt,6.3
sikha,1,114,.,.,.,.,8.97,monolingual_interest_area,15,Trial: 101,2,Baseline,Main,English,Expt,8.97
sikha,2,168,527,4,2,bilingual_interest_area,6.1,bilingual_interest_area,15,Trial: 101,2,Baseline,Main,English,Expt,6.1
sikha,1,76,.,.,.,.,7.69,monolingual_interest_area,15,Trial: 101,2,Baseline,Main,English,Expt,7.69
sikha,2,209,.,.,.,.,7.22,bilingual_interest_area,15,Trial: 101,2,Baseline,Main,English,Expt,7.22
sikha,2,103,.,.,.,.,7.85,bilingual_interest_area,15,Trial: 101,2,Baseline,Main,English,Expt,7.85
sikha,2,120,527,4,2,bilingual_interest_area,4.66,bilingual_interest_area,15,Trial: 101,2,Baseline,Main,English,Expt,4.66
sikha,2,123,527,4,2,bilingual_interest_area,1.85,bilingual_interest_area,15,Trial: 101,2,Baseline,Main,English,Expt,1.85
sikha,2,116,527,4,2,bilingual_interest_area,5.22,bilingual_interest_area,15,Trial: 101,2,Baseline,Main,English,Expt,5.22
sikha,2,50,254,4,2,bilingual_interest_area,3.9,bilingual_interest_area,15,Trial: 102,2,Baseline,Main,English,Expt,3.9
sikha,2,54,254,4,2,bilingual_interest_area,3.57,bilingual_interest_area,15,Trial: 102,2,Baseline,Main,English,Expt,3.57
sikha,2,46,254,4,2,bilingual_interest_area,3.58,bilingual_interest_area,15,Trial: 102,2,Baseline,Main,English,Expt,3.58
sikha,2,104,254,4,2,bilingual_interest_area,3.56,bilingual_interest_area,15,Trial: 102,2,Baseline,Main,English,Expt,3.56
sikha,2,45,.,.,.,.,8.05,bilingual_interest_area,15,Trial: 102,2,Baseline,Main,English,Expt,8.05
sikha,1,243,411,3,1,monolingual_interest_area,5.59,monolingual_interest_area,15,Trial: 102,2,Baseline,Main,English,Expt,5.59
sikha,1,183,.,.,.,.,5.64,monolingual_interest_area,15,Trial: 102,2,Baseline,Main,English,Expt,5.64
sikha,1,49,.,.,.,.,7.3,monolingual_interest_area,15,Trial: 102,2,Baseline,Main,English,Expt,7.3
sikha,1,65,.,.,.,.,7.49,monolingual_interest_area,15,Trial: 102,2,Baseline,Main,English,Expt,7.49
sikha,1,142,411,3,1,monolingual_interest_area,4.22,monolingual_interest_area,15,Trial: 102,2,Baseline,Main,English,Expt,4.22
sikha,1,26,411,3,1,monolingual_interest_area,6.53,monolingual_interest_area,15,Trial: 102,2,Baseline,Main,English,Expt,6.53
sikha,1,206,.,.,.,.,7.08,monolingual_interest_area,15,Trial: 102,2,Baseline,Main,English,Expt,7.08
sikha,2,207,.,.,.,.,6.58,bilingual_interest_area,15,Trial: 102,2,Baseline,Main,English,Expt,6.58
sikha,2,179,.,.,.,.,8.19,bilingual_interest_area,15,Trial: 102,2,Baseline,Main,English,Expt,8.19
sikha,1,232,.,.,.,.,6.23,monolingual_interest_area,15,Trial: 102,2,Baseline,Main,English,Expt,6.23
sikha,2,62,638,6,2,bilingual_interest_area,4.45,bilingual_interest_area,13,Trial: 103,1,Baseline,Main,English,Expt,4.45
sikha,1,272,272,1,1,monolingual_interest_area,4.46,monolingual_interest_area,13,Trial: 103,1,Baseline,Main,English,Expt,4.46
sikha,2,146,638,6,2,bilingual_interest_area,5.73,bilingual_interest_area,13,Trial: 103,1,Baseline,Main,English,Expt,5.73
sikha,2,211,638,6,2,bilingual_interest_area,2.63,bilingual_interest_area,13,Trial: 103,1,Baseline,Main,English,Expt,2.63
sikha,2,153,638,6,2,bilingual_interest_area,5.69,bilingual_interest_area,13,Trial: 103,1,Baseline,Main,English,Expt,5.69
sikha,1,26,.,.,.,.,8.18,monolingual_interest_area,13,Trial: 103,1,Baseline,Main,English,Expt,8.18
sikha,1,57,.,.,.,.,8.25,monolingual_interest_area,13,Trial: 103,1,Baseline,Main,English,Expt,8.25
sikha,2,34,638,6,2,bilingual_interest_area,5.72,bilingual_interest_area,13,Trial: 103,1,Baseline,Main,English,Expt,5.72
sikha,2,41,.,.,.,.,5.78,bilingual_interest_area,13,Trial: 103,1,Baseline,Main,English,Expt,5.78
sikha,2,56,.,.,.,.,6.18,bilingual_interest_area,13,Trial: 103,1,Baseline,Main,English,Expt,6.18
sikha,2,32,638,6,2,bilingual_interest_area,5.75,bilingual_interest_area,13,Trial: 103,1,Baseline,Main,English,Expt,5.75
sikha,2,30,.,.,.,.,5.84,bilingual_interest_area,13,Trial: 103,1,Baseline,Main,English,Expt,5.84
sikha,2,110,.,.,.,.,7.49,bilingual_interest_area,13,Trial: 103,1,Baseline,Main,English,Expt,7.49
sikha,2,32,1624,15,2,bilingual_interest_area,0.25,bilingual_interest_area,17,Trial: 104,1,Baseline,Main,English,Expt,0.25
sikha,2,345,1624,15,2,bilingual_interest_area,1.22,bilingual_interest_area,17,Trial: 104,1,Baseline,Main,English,Expt,1.22
sikha,2,323,1624,15,2,bilingual_interest_area,1.8,bilingual_interest_area,17,Trial: 104,1,Baseline,Main,English,Expt,1.8
sikha,2,167,1624,15,2,bilingual_interest_area,3.3,bilingual_interest_area,17,Trial: 104,1,Baseline,Main,English,Expt,3.3
sikha,2,138,1624,15,2,bilingual_interest_area,0.9,bilingual_interest_area,17,Trial: 104,1,Baseline,Main,English,Expt,0.9
sikha,2,130,1624,15,2,bilingual_interest_area,3.24,bilingual_interest_area,17,Trial: 104,1,Baseline,Main,English,Expt,3.24
sikha,2,152,1624,15,2,bilingual_interest_area,4.94,bilingual_interest_area,17,Trial: 104,1,Baseline,Main,English,Expt,4.94
sikha,2,37,1624,15,2,bilingual_interest_area,5.27,bilingual_interest_area,17,Trial: 104,1,Baseline,Main,English,Expt,5.27
sikha,2,45,.,.,.,.,5.98,bilingual_interest_area,17,Trial: 104,1,Baseline,Main,English,Expt,5.98
sikha,2,66,.,.,.,.,5.88,bilingual_interest_area,17,Trial: 104,1,Baseline,Main,English,Expt,5.88
sikha,2,42,1624,15,2,bilingual_interest_area,4.66,bilingual_interest_area,17,Trial: 104,1,Baseline,Main,English,Expt,4.66
sikha,2,36,1624,15,2,bilingual_interest_area,4.68,bilingual_interest_area,17,Trial: 104,1,Baseline,Main,English,Expt,4.68
sikha,2,39,1624,15,2,bilingual_interest_area,4.6,bilingual_interest_area,17,Trial: 104,1,Baseline,Main,English,Expt,4.6
sikha,2,60,1624,15,2,bilingual_interest_area,1.26,bilingual_interest_area,17,Trial: 104,1,Baseline,Main,English,Expt,1.26
sikha,2,31,1624,15,2,bilingual_interest_area,1.18,bilingual_interest_area,17,Trial: 104,1,Baseline,Main,English,Expt,1.18
sikha,2,64,1624,15,2,bilingual_interest_area,3.86,bilingual_interest_area,17,Trial: 104,1,Baseline,Main,English,Expt,3.86
sikha,2,28,1624,15,2,bilingual_interest_area,3.97,bilingual_interest_area,17,Trial: 104,1,Baseline,Main,English,Expt,3.97
sikha,1,32,122,4,1,monolingual_interest_area,3.03,monolingual_interest_area,21,Trial: 105,1,Baseline,Main,English,Expt,3.03
sikha,1,35,122,4,1,monolingual_interest_area,3.11,monolingual_interest_area,21,Trial: 105,1,Baseline,Main,English,Expt,3.11
sikha,1,33,122,4,1,monolingual_interest_area,3.18,monolingual_interest_area,21,Trial: 105,1,Baseline,Main,English,Expt,3.18
sikha,1,22,122,4,1,monolingual_interest_area,3.14,monolingual_interest_area,21,Trial: 105,1,Baseline,Main,English,Expt,3.14
sikha,2,161,1142,10,2,bilingual_interest_area,5.95,bilingual_interest_area,21,Trial: 105,1,Baseline,Main,English,Expt,5.95
sikha,2,366,1142,10,2,bilingual_interest_area,2.53,bilingual_interest_area,21,Trial: 105,1,Baseline,Main,English,Expt,2.53
sikha,2,78,1142,10,2,bilingual_interest_area,4.03,bilingual_interest_area,21,Trial: 105,1,Baseline,Main,English,Expt,4.03
sikha,2,255,1142,10,2,bilingual_interest_area,2.11,bilingual_interest_area,21,Trial: 105,1,Baseline,Main,English,Expt,2.11
sikha,2,33,1142,10,2,bilingual_interest_area,4.03,bilingual_interest_area,21,Trial: 105,1,Baseline,Main,English,Expt,4.03
sikha,2,67,1142,10,2,bilingual_interest_area,4.27,bilingual_interest_area,21,Trial: 105,1,Baseline,Main,English,Expt,4.27
sikha,2,66,1142,10,2,bilingual_interest_area,4.84,bilingual_interest_area,21,Trial: 105,1,Baseline,Main,English,Expt,4.84
sikha,2,36,1142,10,2,bilingual_interest_area,4.65,bilingual_interest_area,21,Trial: 105,1,Baseline,Main,English,Expt,4.65
sikha,2,32,.,.,.,.,6.7,bilingual_interest_area,21,Trial: 105,1,Baseline,Main,English,Expt,6.7
sikha,2,70,.,.,.,.,6.71,bilingual_interest_area,21,Trial: 105,1,Baseline,Main,English,Expt,6.71
sikha,2,37,.,.,.,.,6.9,bilingual_interest_area,21,Trial: 105,1,Baseline,Main,English,Expt,6.9
sikha,2,58,.,.,.,.,5.82,bilingual_interest_area,21,Trial: 105,1,Baseline,Main,English,Expt,5.82
sikha,2,100,.,.,.,.,5.72,bilingual_interest_area,21,Trial: 105,1,Baseline,Main,English,Expt,5.72
sikha,2,45,1142,10,2,bilingual_interest_area,4.39,bilingual_interest_area,21,Trial: 105,1,Baseline,Main,English,Expt,4.39
sikha,2,35,1142,10,2,bilingual_interest_area,4.15,bilingual_interest_area,21,Trial: 105,1,Baseline,Main,English,Expt,4.15
sikha,2,29,.,.,.,.,7.16,bilingual_interest_area,21,Trial: 105,1,Baseline,Main,English,Expt,7.16
sikha,2,41,.,.,.,.,7.17,bilingual_interest_area,21,Trial: 105,1,Baseline,Main,English,Expt,7.17
sikha,2,49,299,3,2,bilingual_interest_area,2.98,bilingual_interest_area,12,Trial: 106,2,Conditioned,Main,English,Expt,2.98
sikha,2,123,299,3,2,bilingual_interest_area,2.98,bilingual_interest_area,12,Trial: 106,2,Conditioned,Main,English,Expt,2.98
sikha,2,127,299,3,2,bilingual_interest_area,5.14,bilingual_interest_area,12,Trial: 106,2,Conditioned,Main,English,Expt,5.14
sikha,2,64,.,.,.,.,7.81,bilingual_interest_area,12,Trial: 106,2,Conditioned,Main,English,Expt,7.81
sikha,1,176,176,1,1,monolingual_interest_area,3.14,monolingual_interest_area,12,Trial: 106,2,Conditioned,Main,English,Expt,3.14
sikha,1,69,.,.,.,.,5.8,monolingual_interest_area,12,Trial: 106,2,Conditioned,Main,English,Expt,5.8
sikha,2,26,.,.,.,.,8.22,bilingual_interest_area,12,Trial: 106,2,Conditioned,Main,English,Expt,8.22
sikha,1,30,.,.,.,.,7.54,monolingual_interest_area,12,Trial: 106,2,Conditioned,Main,English,Expt,7.54
sikha,2,61,.,.,.,.,8.22,bilingual_interest_area,12,Trial: 106,2,Conditioned,Main,English,Expt,8.22
sikha,2,42,.,.,.,.,8.11,bilingual_interest_area,12,Trial: 106,2,Conditioned,Main,English,Expt,8.11
sikha,1,28,.,.,.,.,8.16,monolingual_interest_area,12,Trial: 106,2,Conditioned,Main,English,Expt,8.16
sikha,1,173,.,.,.,.,8.15,monolingual_interest_area,12,Trial: 106,2,Conditioned,Main,English,Expt,8.15
sikha,1,26,48,2,1,monolingual_interest_area,2.99,monolingual_interest_area,10,Trial: 107,2,Baseline,Main,English,Expt,2.99
sikha,1,22,48,2,1,monolingual_interest_area,5.76,monolingual_interest_area,10,Trial: 107,2,Baseline,Main,English,Expt,5.76
sikha,1,93,.,.,.,.,6.79,monolingual_interest_area,10,Trial: 107,2,Baseline,Main,English,Expt,6.79
sikha,1,64,.,.,.,.,6.86,monolingual_interest_area,10,Trial: 107,2,Baseline,Main,English,Expt,6.86
sikha,1,160,.,.,.,.,7.15,monolingual_interest_area,10,Trial: 107,2,Baseline,Main,English,Expt,7.15
sikha,1,98,.,.,.,.,7.1,monolingual_interest_area,10,Trial: 107,2,Baseline,Main,English,Expt,7.1
sikha,1,61,.,.,.,.,7.56,monolingual_interest_area,10,Trial: 107,2,Baseline,Main,English,Expt,7.56
sikha,1,127,.,.,.,.,7.58,monolingual_interest_area,10,Trial: 107,2,Baseline,Main,English,Expt,7.58
sikha,1,66,.,.,.,.,6.42,monolingual_interest_area,10,Trial: 107,2,Baseline,Main,English,Expt,6.42
sikha,1,50,.,.,.,.,6.25,monolingual_interest_area,10,Trial: 107,2,Baseline,Main,English,Expt,6.25
sikha,2,107,1013,10,2,bilingual_interest_area,2.7,bilingual_interest_area,13,Trial: 108,1,Conditioned,Main,English,Expt,2.7
sikha,2,208,1013,10,2,bilingual_interest_area,5.95,bilingual_interest_area,13,Trial: 108,1,Conditioned,Main,English,Expt,5.95
sikha,2,146,.,.,.,.,7.84,bilingual_interest_area,13,Trial: 108,1,Conditioned,Main,English,Expt,7.84
sikha,2,80,.,.,.,.,6.05,bilingual_interest_area,13,Trial: 108,1,Conditioned,Main,English,Expt,6.05
sikha,2,36,.,.,.,.,8.87,bilingual_interest_area,13,Trial: 108,1,Conditioned,Main,English,Expt,8.87
sikha,2,99,1013,10,2,bilingual_interest_area,5.05,bilingual_interest_area,13,Trial: 108,1,Conditioned,Main,English,Expt,5.05
sikha,2,26,1013,10,2,bilingual_interest_area,5.37,bilingual_interest_area,13,Trial: 108,1,Conditioned,Main,English,Expt,5.37
sikha,2,80,1013,10,2,bilingual_interest_area,5.56,bilingual_interest_area,13,Trial: 108,1,Conditioned,Main,English,Expt,5.56
sikha,2,150,1013,10,2,bilingual_interest_area,3.9,bilingual_interest_area,13,Trial: 108,1,Conditioned,Main,English,Expt,3.9
sikha,2,33,1013,10,2,bilingual_interest_area,2.24,bilingual_interest_area,13,Trial: 108,1,Conditioned,Main,English,Expt,2.24
sikha,2,63,1013,10,2,bilingual_interest_area,2.29,bilingual_interest_area,13,Trial: 108,1,Conditioned,Main,English,Expt,2.29
sikha,2,191,1013,10,2,bilingual_interest_area,3.02,bilingual_interest_area,13,Trial: 108,1,Conditioned,Main,English,Expt,3.02
sikha,2,56,1013,10,2,bilingual_interest_area,3.28,bilingual_interest_area,13,Trial: 108,1,Conditioned,Main,English,Expt,3.28
sikha,1,106,214,5,1,monolingual_interest_area,4.12,monolingual_interest_area,11,Trial: 109,2,Baseline,Main,English,Expt,4.12
sikha,1,40,214,5,1,monolingual_interest_area,3.72,monolingual_interest_area,11,Trial: 109,2,Baseline,Main,English,Expt,3.72
sikha,1,25,214,5,1,monolingual_interest_area,3.54,monolingual_interest_area,11,Trial: 109,2,Baseline,Main,English,Expt,3.54
sikha,1,22,214,5,1,monolingual_interest_area,4.36,monolingual_interest_area,11,Trial: 109,2,Baseline,Main,English,Expt,4.36
sikha,1,22,.,.,.,.,7.3,monolingual_interest_area,11,Trial: 109,2,Baseline,Main,English,Expt,7.3
sikha,1,52,.,.,.,.,7.29,monolingual_interest_area,11,Trial: 109,2,Baseline,Main,English,Expt,7.29
sikha,1,382,.,.,.,.,6.2,monolingual_interest_area,11,Trial: 109,2,Baseline,Main,English,Expt,6.2
sikha,1,229,.,.,.,.,5.98,monolingual_interest_area,11,Trial: 109,2,Baseline,Main,English,Expt,5.98
sikha,1,24,.,.,.,.,6.24,monolingual_interest_area,11,Trial: 109,2,Baseline,Main,English,Expt,6.24
sikha,1,32,.,.,.,.,6.22,monolingual_interest_area,11,Trial: 109,2,Baseline,Main,English,Expt,6.22
sikha,1,21,214,5,1,monolingual_interest_area,5.51,monolingual_interest_area,11,Trial: 109,2,Baseline,Main,English,Expt,5.51
sikha,1,71,236,2,1,monolingual_interest_area,3.57,monolingual_interest_area,16,Trial: 110,1,Conditioned,Main,English,Expt,3.57
sikha,1,165,236,2,1,monolingual_interest_area,5.96,monolingual_interest_area,16,Trial: 110,1,Conditioned,Main,English,Expt,5.96
sikha,2,105,.,.,.,.,5.79,bilingual_interest_area,16,Trial: 110,1,Conditioned,Main,English,Expt,5.79
sikha,2,63,1202,8,2,bilingual_interest_area,2.4,bilingual_interest_area,16,Trial: 110,1,Conditioned,Main,English,Expt,2.4
sikha,2,26,.,.,.,.,9.5,bilingual_interest_area,16,Trial: 110,1,Conditioned,Main,English,Expt,9.5
sikha,2,183,.,.,.,.,11.38,bilingual_interest_area,16,Trial: 110,1,Conditioned,Main,English,Expt,11.38
sikha,2,170,.,.,.,.,6.2,bilingual_interest_area,16,Trial: 110,1,Conditioned,Main,English,Expt,6.2
sikha,2,57,1202,8,2,bilingual_interest_area,2.45,bilingual_interest_area,16,Trial: 110,1,Conditioned,Main,English,Expt,2.45
sikha,2,114,.,.,.,.,6.69,bilingual_interest_area,16,Trial: 110,1,Conditioned,Main,English,Expt,6.69
sikha,2,163,1202,8,2,bilingual_interest_area,2.59,bilingual_interest_area,16,Trial: 110,1,Conditioned,Main,English,Expt,2.59
sikha,2,156,1202,8,2,bilingual_interest_area,5.49,bilingual_interest_area,16,Trial: 110,1,Conditioned,Main,English,Expt,5.49
sikha,2,161,1202,8,2,bilingual_interest_area,1.21,bilingual_interest_area,16,Trial: 110,1,Conditioned,Main,English,Expt,1.21
sikha,2,211,1202,8,2,bilingual_interest_area,3.83,bilingual_interest_area,16,Trial: 110,1,Conditioned,Main,English,Expt,3.83
sikha,2,119,1202,8,2,bilingual_interest_area,1.19,bilingual_interest_area,16,Trial: 110,1,Conditioned,Main,English,Expt,1.19
sikha,2,272,1202,8,2,bilingual_interest_area,4.34,bilingual_interest_area,16,Trial: 110,1,Conditioned,Main,English,Expt,4.34
sikha,2,143,.,.,.,.,5.48,bilingual_interest_area,16,Trial: 110,1,Conditioned,Main,English,Expt,5.48
sikha,1,14,504,5,1,monolingual_interest_area,5.28,monolingual_interest_area,13,Trial: 111,2,Conditioned,Main,English,Expt,5.28
sikha,1,56,504,5,1,monolingual_interest_area,5.37,monolingual_interest_area,13,Trial: 111,2,Conditioned,Main,English,Expt,5.37
sikha,1,205,504,5,1,monolingual_interest_area,3.31,monolingual_interest_area,13,Trial: 111,2,Conditioned,Main,English,Expt,3.31
sikha,1,45,.,.,.,.,5.94,monolingual_interest_area,13,Trial: 111,2,Conditioned,Main,English,Expt,5.94
sikha,1,60,.,.,.,.,5.58,monolingual_interest_area,13,Trial: 111,2,Conditioned,Main,English,Expt,5.58
sikha,1,48,.,.,.,.,6.49,monolingual_interest_area,13,Trial: 111,2,Conditioned,Main,English,Expt,6.49
sikha,1,23,.,.,.,.,6.47,monolingual_interest_area,13,Trial: 111,2,Conditioned,Main,English,Expt,6.47
sikha,1,75,.,.,.,.,6.5,monolingual_interest_area,13,Trial: 111,2,Conditioned,Main,English,Expt,6.5
sikha,1,203,504,5,1,monolingual_interest_area,5.42,monolingual_interest_area,13,Trial: 111,2,Conditioned,Main,English,Expt,5.42
sikha,1,134,.,.,.,.,6.91,monolingual_interest_area,13,Trial: 111,2,Conditioned,Main,English,Expt,6.91
sikha,1,26,504,5,1,monolingual_interest_area,5.21,monolingual_interest_area,13,Trial: 111,2,Conditioned,Main,English,Expt,5.21
sikha,1,37,.,.,.,.,6.38,monolingual_interest_area,13,Trial: 111,2,Conditioned,Main,English,Expt,6.38
sikha,1,115,.,.,.,.,6.53,monolingual_interest_area,13,Trial: 111,2,Conditioned,Main,English,Expt,6.53
sikha,2,77,.,.,.,.,5.98,bilingual_interest_area,17,Trial: 112,1,Baseline,Main,English,Expt,5.98
sikha,2,23,.,.,.,.,6.21,bilingual_interest_area,17,Trial: 112,1,Baseline,Main,English,Expt,6.21
sikha,2,106,.,.,.,.,6.66,bilingual_interest_area,17,Trial: 112,1,Baseline,Main,English,Expt,6.66
sikha,2,182,.,.,.,.,7.28,bilingual_interest_area,17,Trial: 112,1,Baseline,Main,English,Expt,7.28
sikha,2,272,.,.,.,.,6.19,bilingual_interest_area,17,Trial: 112,1,Baseline,Main,English,Expt,6.19
sikha,2,268,598,6,2,bilingual_interest_area,5.15,bilingual_interest_area,17,Trial: 112,1,Baseline,Main,English,Expt,5.15
sikha,2,91,.,.,.,.,7.35,bilingual_interest_area,17,Trial: 112,1,Baseline,Main,English,Expt,7.35
sikha,2,24,.,.,.,.,7.15,bilingual_interest_area,17,Trial: 112,1,Baseline,Main,English,Expt,7.15
sikha,2,80,.,.,.,.,6.27,bilingual_interest_area,17,Trial: 112,1,Baseline,Main,English,Expt,6.27
sikha,2,37,.,.,.,.,6.15,bilingual_interest_area,17,Trial: 112,1,Baseline,Main,English,Expt,6.15
sikha,2,26,.,.,.,.,5.89,bilingual_interest_area,17,Trial: 112,1,Baseline,Main,English,Expt,5.89
sikha,2,212,598,6,2,bilingual_interest_area,5.74,bilingual_interest_area,17,Trial: 112,1,Baseline,Main,English,Expt,5.74
sikha,2,27,598,6,2,bilingual_interest_area,5.67,bilingual_interest_area,17,Trial: 112,1,Baseline,Main,English,Expt,5.67
sikha,2,34,598,6,2,bilingual_interest_area,5.55,bilingual_interest_area,17,Trial: 112,1,Baseline,Main,English,Expt,5.55
sikha,2,36,598,6,2,bilingual_interest_area,5.59,bilingual_interest_area,17,Trial: 112,1,Baseline,Main,English,Expt,5.59
sikha,2,21,598,6,2,bilingual_interest_area,5.63,bilingual_interest_area,17,Trial: 112,1,Baseline,Main,English,Expt,5.63
sikha,2,190,.,.,.,.,6.46,bilingual_interest_area,17,Trial: 112,1,Baseline,Main,English,Expt,6.46
sikha,2,185,.,.,.,.,6.39,bilingual_interest_area,5,Trial: 113,1,Baseline,Main,English,Expt,6.39
sikha,1,137,.,.,.,.,7.26,monolingual_interest_area,5,Trial: 113,1,Baseline,Main,English,Expt,7.26
sikha,1,50,.,.,.,.,8.96,monolingual_interest_area,5,Trial: 113,1,Baseline,Main,English,Expt,8.96
sikha,2,96,.,.,.,.,7.13,bilingual_interest_area,5,Trial: 113,1,Baseline,Main,English,Expt,7.13
sikha,2,110,.,.,.,.,6.49,bilingual_interest_area,5,Trial: 113,1,Baseline,Main,English,Expt,6.49
sikha,1,47,289,2,1,monolingual_interest_area,4.05,monolingual_interest_area,15,Trial: 114,2,Baseline,Main,English,Expt,4.05
sikha,1,242,289,2,1,monolingual_interest_area,4.18,monolingual_interest_area,15,Trial: 114,2,Baseline,Main,English,Expt,4.18
sikha,1,189,.,.,.,.,6.23,monolingual_interest_area,15,Trial: 114,2,Baseline,Main,English,Expt,6.23
sikha,1,174,.,.,.,.,5.78,monolingual_interest_area,15,Trial: 114,2,Baseline,Main,English,Expt,5.78
sikha,1,155,.,.,.,.,7.23,monolingual_interest_area,15,Trial: 114,2,Baseline,Main,English,Expt,7.23
sikha,1,44,.,.,.,.,8.44,monolingual_interest_area,15,Trial: 114,2,Baseline,Main,English,Expt,8.44
sikha,1,35,.,.,.,.,7.08,monolingual_interest_area,15,Trial: 114,2,Baseline,Main,English,Expt,7.08
sikha,1,49,.,.,.,.,6.55,monolingual_interest_area,15,Trial: 114,2,Baseline,Main,English,Expt,6.55
sikha,1,31,.,.,.,.,6.51,monolingual_interest_area,15,Trial: 114,2,Baseline,Main,English,Expt,6.51
sikha,1,24,.,.,.,.,6.56,monolingual_interest_area,15,Trial: 114,2,Baseline,Main,English,Expt,6.56
sikha,1,37,.,.,.,.,5.9,monolingual_interest_area,15,Trial: 114,2,Baseline,Main,English,Expt,5.9
sikha,1,26,.,.,.,.,5.87,monolingual_interest_area,15,Trial: 114,2,Baseline,Main,English,Expt,5.87
sikha,1,62,.,.,.,.,6.18,monolingual_interest_area,15,Trial: 114,2,Baseline,Main,English,Expt,6.18
sikha,1,142,.,.,.,.,6.19,monolingual_interest_area,15,Trial: 114,2,Baseline,Main,English,Expt,6.19
sikha,1,49,.,.,.,.,6.86,monolingual_interest_area,15,Trial: 114,2,Baseline,Main,English,Expt,6.86
sikha,2,423,.,.,.,.,6.67,bilingual_interest_area,10,Trial: 115,2,Baseline,Main,English,Expt,6.67
sikha,2,186,.,.,.,.,6.67,bilingual_interest_area,10,Trial: 115,2,Baseline,Main,English,Expt,6.67
sikha,1,227,.,.,.,.,7.74,monolingual_interest_area,10,Trial: 115,2,Baseline,Main,English,Expt,7.74
sikha,2,266,.,.,.,.,8.15,bilingual_interest_area,10,Trial: 115,2,Baseline,Main,English,Expt,8.15
sikha,2,478,.,.,.,.,7.69,bilingual_interest_area,10,Trial: 115,2,Baseline,Main,English,Expt,7.69
